INFO:       STEP            TIME       TOTAL_ENE   POTENTIAL_ENE     KINETIC_ENE            RMSG            BOND           ANGLE    UREY-BRADLEY        DIHEDRAL        IMPROPER            CMAP         VDWAALS           ELECT     TEMPERATURE          VOLUME
 --------------- --------------- --------------- --------------- ---------------
INFO:         10          0.0250     -31346.4192     -38274.7613       6928.3421         13.5449          6.1161         20.9528          0.8247          7.1216          1.9815         -1.8503       4402.8928     -42712.8004        293.7856     117731.1667

INFO:         20          0.0500     -31350.2655     -38442.0350       7091.7695         13.5590          4.2054         23.9100          1.3894          5.6977          1.4707         -1.5808       4362.6292     -42839.7565        300.7155     117731.1667

INFO:         30          0.0750     -31340.9752     -38496.0505       7155.0753         13.5277         10.8067         19.6614          1.6489          7.5847          0.7360         -0.6303       4210.5028     -42746.3608        303.3998     117731.1667

INFO:         40          0.1000     -31335.5998     -38449.4731       7113.8733         13.5131          5.0634         22.4754          1.2811          5.3659          0.9434         -1.7057       4159.7149     -42642.6116        301.6527     117731.1667

INFO:         50          0.1250     -31322.8930     -38410.5139       7087.6209         13.4856          6.1664         21.1387          2.1488          6.9576          1.1378         -2.3025       4171.4870     -42617.2478        300.5395     117731.1667

INFO:         60          0.1500     -31318.1073     -38405.3162       7087.2089         13.4840          5.6148         21.0879          1.2932          7.7675          1.8806         -2.9925       4090.3592     -42530.3269        300.5221     117731.1667

INFO:         70          0.1750     -31314.3678     -38230.2296       6915.8618         13.4516          7.0528         25.0256          1.1870          7.4528          2.5583         -3.6952       4055.2816     -42325.0926        293.2564     117731.1667

INFO:         80          0.2000     -31321.4452     -38347.8976       7026.4525         13.4418         10.6255         22.9113          1.9748          7.6143          1.9249         -2.3770       4021.6344     -42412.2059        297.9458     117731.1667

INFO:         90          0.2250     -31313.8525     -38278.3077       6964.4553         13.4932          7.2740         24.4832          1.5330          6.8886          2.3822         -2.6848       4156.2054     -42474.3894        295.3169     117731.1667

INFO:        100          0.2500     -31309.0546     -38320.8220       7011.7674         13.4568          5.0301         26.9036          1.3825          7.6922          0.6392         -3.0150       4138.8101     -42498.2646        297.3231     117731.1667

INFO:        110          0.2750     -31273.4128     -38277.3515       7003.9387         13.4821          9.9301         22.7532          2.0590          7.5308          2.0594         -2.8529       4129.9503     -42448.7814        296.9911     117731.1667

INFO:        120          0.3000     -31270.8581     -38287.5491       7016.6910         13.4754          6.3109         26.8219          1.0685          6.3602          2.0209         -3.0024       4123.5741     -42450.7031        297.5319     117731.1667

