         500   3.5332944724155844E-110
        1000   1.5035355177999300E-111
        1500   3.9805671827397268E-111
        2000   3.0233440193821095E-110
        2500   2.7352395083292100E-107
        3000   5.6970255818595158E-119
        3500   5.4039686070838203E-103
        4000   1.2280383157064674E-110
        4500   3.6529729414793668E-094
        5000   1.7253446320245253E-103
        5500   2.8107725095624962E-101
        6000   4.7001077107597091E-093
        6500   6.7984861390091046E-102
        7000   3.0122375299743845E-100
        7500   9.2541028833955887E-112
        8000   2.8241320942908511E-108
        8500   6.8633426451981354E-124
        9000   1.4410684338758383E-107
        9500   3.2802123471497496E-119
       10000   3.1626943431825347E-100
       10500   2.9636641740908807E-104
       11000   1.8396397574159927E-113
       11500   6.7681429589451271E-102
       12000   2.5315489822377728E-086
       12500   6.1599729869951556E-107
       13000   1.3163184803536286E-088
       13500   5.4323695999413915E-126
       14000   5.8546928222668317E-103
       14500   1.3960649642437147E-117
       15000   4.8851308354499628E-117
       15500   1.8419966508110860E-100
       16000   1.0821752599922194E-098
       16500   1.6884745579799923E-105
       17000   1.4092779211920474E-115
       17500   7.3489629768598699E-105
       18000   1.0378496217234891E-097
       18500   6.9838065994687587E-095
       19000   9.8837246841881867E-110
       19500   9.9055565732659213E-109
       20000   5.6058596301319721E-108
       20500   3.5325501148849034E-099
       21000   2.0211351196320837E-124
       21500   2.4867870341932143E-116
       22000   6.5553583026045407E-095
       22500   5.8257057194600710E-082
       23000   4.7333561979455543E-104
       23500   1.1564182481677188E-107
       24000   5.3960231816358089E-116
       24500   1.3046255095913445E-101
       25000   3.4503890840467149E-097
       25500   4.8473051003688730E-119
       26000   5.7600859015039214E-129
       26500   2.3021673299250722E-120
       27000   1.1293440669400896E-113
       27500   2.7357140457920770E-108
       28000   2.8659983014842408E-113
       28500   2.9110042312577631E-112
       29000   5.7997010362075348E-113
       29500   4.8022766673200194E-099
       30000   1.2195772427196819E-080
       30500   1.4519349155809110E-099
       31000   1.8878928297122097E-107
       31500   1.4032021890340294E-103
       32000   1.0802289310969300E-100
       32500   9.9958012641812694E-099
       33000   8.9635456226539422E-100
       33500   2.0577745195459422E-106
       34000   2.0426479258068085E-124
       34500   7.9258214042875469E-114
       35000   1.2965439777691354E-105
       35500   6.9456481603204452E-110
       36000   3.0927714299336111E-106
       36500   1.1439871437774121E-112
       37000   2.1716291935377790E-093
       37500   4.7438257684809154E-104
       38000   2.0581599189068027E-105
       38500   1.3882914136028383E-104
       39000   7.9114934256764737E-100
       39500   4.3297011789144535E-094
       40000   1.6838593900943419E-102
       40500   3.2322690376397961E-103
       41000   2.4092149499750708E-112
       41500   1.7928579950065302E-108
       42000   1.4257782974481249E-100
       42500   7.0879742754914010E-113
       43000   3.6991799261249566E-103
       43500   7.9481568814954902E-122
       44000   4.3789646712044105E-090
       44500   4.8117997643618580E-099
       45000   8.0465799282257294E-099
       45500   7.4625932822076561E-100
       46000   1.9207566689967815E-110
       46500   1.1648342224714475E-085
       47000   1.2119120922988073E-093
       47500   1.8615418378408957E-083
       48000   4.9383316550909423E-102
       48500   1.7049295831816648E-109
       49000   1.2034867645552391E-107
       49500   5.1421759000160327E-108
       50000   1.0288409903259636E-115
       50500   7.0209659896900869E-104
       51000   3.1745156630970106E-107
       51500   2.9812853200031396E-097
       52000   3.6623194404155633E-096
       52500   9.5152705661408281E-096
       53000   1.1796725984387811E-093
       53500   2.2544126072421815E-091
       54000   5.5224913260870791E-094
       54500   4.1338801197163194E-089
       55000   2.1851875296759527E-110
       55500   1.0719438975905172E-114
       56000   1.4076888516865561E-112
       56500   1.4865206093150626E-116
       57000   7.0808109340002607E-117
       57500   1.1068004451103144E-096
       58000   1.4450733317552769E-117
       58500   1.0435965592983091E-118
       59000   2.5105444637425479E-106
       59500   7.0006107070717741E-103
       60000   5.5113868127481283E-106
       60500   1.3354378878596811E-092
       61000   7.3180870158556979E-096
       61500   1.9295919886707585E-091
       62000   7.2210332487706450E-095
       62500   4.4684022168057057E-093
       63000   1.4814787152328676E-096
       63500   9.6574717938130200E-100
       64000   1.1839890263985653E-092
       64500   2.5090880653579451E-102
       65000   9.8439802249424469E-118
       65500   9.6011732560690734E-096
       66000   3.3513435230538759E-092
       66500   1.5352450812093786E-081
       67000   7.4022903172576982E-100
       67500   3.7728077903787067E-097
       68000   2.2500512169888824E-096
       68500   8.0360575314009779E-098
       69000   3.4876968406947441E-084
       69500   1.8681458283213026E-113
       70000   2.3005601229857939E-102
       70500   3.9695072939477043E-091
       71000   3.8487578560370500E-105
       71500   6.6046201212872404E-114
       72000   9.3100776836230106E-093
       72500   3.0251337561230710E-101
       73000   1.2088948960853840E-094
       73500   8.5595238690204239E-102
       74000   3.2856013378533735E-104
       74500   5.7156046413773322E-112
       75000   7.8992864631920252E-104
       75500   5.6351341867105853E-110
       76000   3.1880370315422282E-102
       76500   2.4581920500456679E-111
       77000   2.2852592921981151E-099
       77500   1.5812771600917523E-099
       78000   9.3179401282795302E-090
       78500   3.2153368311504655E-099
       79000   3.5906958395605022E-104
       79500   1.0842129548668115E-105
       80000   2.4979492242767615E-104
       80500   6.8976859353424319E-101
       81000   6.2786275107805362E-107
       81500   2.4935895976867049E-090
       82000   4.2151567070240798E-095
       82500   1.2363755584700971E-090
       83000   2.0316422324309778E-093
       83500   1.0845720079556245E-096
       84000   6.7529658539055398E-109
       84500   3.3295507526054768E-104
       85000   5.9793642238204770E-101
       85500   1.3487454595819432E-122
       86000   2.0312300114889959E-098
