INFO:       STEP            TIME       TOTAL_ENE   POTENTIAL_ENE     KINETIC_ENE            RMSG            BOND           ANGLE    UREY-BRADLEY        DIHEDRAL        IMPROPER            CMAP         VDWAALS           ELECT     TEMPERATURE          VOLUME
 --------------- --------------- --------------- --------------- ---------------
INFO:         10          0.0250     -31144.0939     -38239.4024       7095.3085         13.4761          7.6217         16.6824          1.2242          8.2698          2.1432         -2.6006       4145.4398     -42418.1830        300.8655     117731.1667

INFO:         20          0.0500     -31148.1954     -38180.3731       7032.1777         13.4685         12.0843         15.9208          1.3772          8.0103          2.2331         -2.0236       4216.4509     -42434.4262        298.1886     117731.1667

INFO:         30          0.0750     -31160.8349     -38237.8688       7077.0339         13.4799          6.8435         19.2663          1.0380          6.6124          0.7881         -2.1215       4250.3563     -42520.6518        300.0906     117731.1667

INFO:         40          0.1000     -31156.3515     -38268.9912       7112.6397         13.5054          6.4045         22.2724          1.3751          8.4694          0.6766         -1.2731       4255.8004     -42562.7165        301.6004     117731.1667

INFO:         50          0.1250     -31163.9558     -38306.2805       7142.3247         13.4865          7.6750         18.8527          1.0393          7.7780          1.0826         -0.9800       4177.7566     -42519.4845        302.8592     117731.1667

INFO:         60          0.1500     -31152.0030     -38196.4096       7044.4066         13.4991         13.6550         19.0865          1.4530          7.8695          1.4984         -0.9964       4241.5672     -42480.5428        298.7071     117731.1667

INFO:         70          0.1750     -31152.5159     -38248.6545       7096.1386         13.5030          7.1756         21.7897          1.6791          7.2058          0.7254         -3.3479       4191.7685     -42475.6506        300.9007     117731.1667

INFO:         80          0.2000     -31153.1532     -38152.7168       6999.5636         13.4824         15.0768         21.4910          1.3154          7.9031          2.2795         -4.4823       4187.7992     -42384.0995        296.8056     117731.1667

INFO:         90          0.2250     -31154.0703     -38163.8544       7009.7841         13.5046          8.7477         27.4295          2.4031          6.9520          1.8962         -3.4342       4199.3854     -42407.2341        297.2390     117731.1667

INFO:        100          0.2500     -31162.9892     -38263.2816       7100.2924         13.4729          5.9018         17.0447          1.5840          6.8589          1.1237         -3.2179       4129.8370     -42422.4139        301.0769     117731.1667

INFO:        110          0.2750     -31162.5710     -38275.0261       7112.4551         13.4940          6.0589         23.7363          1.5682          8.0584          0.8447         -3.9291       4189.6533     -42501.0167        301.5926     117731.1667

INFO:        120          0.3000     -31155.4990     -38281.3480       7125.8490         13.5215          8.3212         19.2518          1.4845          7.2592          2.3621         -3.4755       4206.3987     -42522.9500        302.1605     117731.1667

INFO:        130          0.3250     -31152.7080     -38234.3780       7081.6700         13.5204          8.9673         22.4368          1.7227          9.0199          1.5554         -2.5162       4239.8604     -42515.4243        300.2872     117731.1667

INFO:        140          0.3500     -31146.1670     -38283.0402       7136.8732         13.4901          5.5690         25.2652          0.7953          8.9884          1.9498         -2.5874       4188.9816     -42512.0021        302.6280     117731.1667

INFO:        150          0.3750     -31137.2086     -38251.4798       7114.2712         13.4998          8.6039         23.1814          1.3086          7.3733          1.4000         -3.3061       4214.4449     -42504.4860        301.6696     117731.1667

INFO:        160          0.4000     -31133.0364     -38225.1038       7092.0675         13.5241         10.2486         16.6894          1.1819          8.6155          3.0069         -1.6365       4244.5157     -42507.7255        300.7281     117731.1667

INFO:        170          0.4250     -31130.2821     -38176.2720       7045.9899         13.4866          6.9229         23.3439          1.5081          9.1923          2.0802         -1.0078       4199.5153     -42417.8269        298.7742     117731.1667

INFO:        180          0.4500     -31125.9309     -38158.0273       7032.0964         13.4578          6.0272         28.7117          1.5789          8.4039          2.1024         -3.6759       4149.0990     -42350.2746        298.1851     117731.1667

INFO:        190          0.4750     -31129.4172     -38130.5440       7001.1268         13.4635         10.1505         19.5330          1.8165          9.2864          3.0878         -3.1079       4062.3136     -42233.6239        296.8719     117731.1667

INFO:        200          0.5000     -31135.8571     -38214.8641       7079.0070         13.4445          6.6625         26.3553          2.3499          8.6313          0.8000         -1.1024       4018.5266     -42277.0875        300.1743     117731.1667

INFO:        210          0.5250     -31141.8212     -38166.2276       7024.4064         13.4711          8.0010         25.8654          1.1036          8.4323          1.0895         -1.7383       4056.2501     -42265.2312        297.8590     117731.1667

INFO:        220          0.5500     -31142.0978     -38230.9360       7088.8383         13.4463          7.1074         26.3224          1.2453          8.7000          1.3964         -3.4359       4016.3376     -42288.6093        300.5912     117731.1667

INFO:        230          0.5750     -31139.2829     -38248.5761       7109.2932         13.5134          7.8176         26.7345          1.3517         10.0606          3.2482         -2.3336       4092.9924     -42388.4475        301.4585     117731.1667

INFO:        240          0.6000     -31141.6187     -38178.2774       7036.6587         13.4595          6.2500         20.6830          1.1241         15.2375          2.0754         -1.4331       4076.3846     -42298.5988        298.3786     117731.1667

INFO:        250          0.6250     -31144.9900     -38229.2825       7084.2925         13.4605         11.7601         17.7899          1.1396         10.4799          3.6447         -3.9724       4067.0229     -42337.1473        300.3984     117731.1667

INFO:        260          0.6500     -31141.9622     -38181.3098       7039.3476         13.4479          8.6096         26.4030          1.2726         10.1689          4.4272         -3.9379       4103.7400     -42331.9933        298.4926     117731.1667

INFO:        270          0.6750     -31143.0806     -38179.9768       7036.8962         13.4567          8.6287         28.5277          1.9107         10.4878          3.7229         -4.4860       4096.2812     -42325.0499        298.3886     117731.1667

INFO:        280          0.7000     -31138.3871     -38169.3453       7030.9583         13.3996         11.3297         21.4157          1.7336          9.7928          0.7778         -3.7800       4020.9171     -42231.5320        298.1369     117731.1667

INFO:        290          0.7250     -31143.8072     -38195.8786       7052.0714         13.4258          6.7696         22.9399          1.4119          8.0228          1.2714         -3.3317       4141.9183     -42374.8807        299.0321     117731.1667

INFO:        300          0.7500     -31140.8078     -38153.1904       7012.3826         13.4926         10.4811         17.5083          2.1853          8.6390          1.3502         -2.7352       4170.5038     -42361.1229        297.3492     117731.1667

INFO:        310          0.7750     -31139.5651     -38210.6594       7071.0943         13.5032         10.2595         16.8837          1.5862          9.6429          1.6717         -1.5030       4134.8858     -42384.0861        299.8388     117731.1667

INFO:        320          0.8000     -31139.1005     -38222.8795       7083.7790         13.4753          6.7813         20.3748          1.2365          7.6414          1.7523         -1.7026       4165.7973     -42424.7604        300.3766     117731.1667

INFO:        330          0.8250     -31131.3117     -38164.9409       7033.6292         13.5187          9.9515         30.0754          1.7241          7.3623          0.7093         -1.6879       4262.1253     -42475.2009        298.2501     117731.1667

INFO:        340          0.8500     -31133.2168     -38221.1988       7087.9820         13.4688          6.9236         25.2707          1.5979          8.9797          2.2326         -1.5222       4190.2478     -42454.9288        300.5549     117731.1667

INFO:        350          0.8750     -31138.7146     -38221.3624       7082.6478         13.5049         11.7992         26.6097          1.6979          8.5704          1.5975         -1.8387       4204.4698     -42474.2682        300.3287     117731.1667

INFO:        360          0.9000     -31142.2013     -38265.8949       7123.6936         13.5056          7.0260         29.7451          1.5531          9.3578          0.4809         -2.6335       4231.4990     -42542.9233        302.0692     117731.1667

INFO:        370          0.9250     -31134.8964     -38262.6259       7127.7295         13.5201          5.8514         28.1714          2.0585          8.1972          1.7493         -1.5183       4254.7716     -42561.9069        302.2403     117731.1667

INFO:        380          0.9500     -31133.7755     -38235.1971       7101.4217         13.5157         15.8555         20.7482          1.7208         10.0118          0.6836         -2.2303       4240.5743     -42522.5610        301.1247     117731.1667

INFO:        390          0.9750     -31135.8506     -38181.7010       7045.8504         13.4842          9.1456         22.0151          3.2571          8.6504          2.3456         -2.4793       4275.8138     -42500.4494        298.7683     117731.1667

INFO:        400          1.0000     -31133.1400     -38226.6842       7093.5442         13.5094         14.6686         28.2925          1.1172          8.0930          3.1190         -3.1969       4247.6270     -42526.4046        300.7907     117731.1667

INFO:        410          1.0250     -31123.0900     -38296.5701       7173.4800         13.4992          9.6328         24.5652          1.9636          7.6952          1.9194         -0.1200       4189.5296     -42531.7558        304.1803     117731.1667

INFO:        420          1.0500     -31116.4893     -38230.7948       7114.3055         13.5220          8.6594         26.0273          1.0982          9.0133          3.5287         -1.3583       4250.9120     -42528.6754        301.6711     117731.1667

INFO:        430          1.0750     -31118.3244     -38239.0918       7120.7674         13.5555         12.7082         21.5058          2.8299          9.7642          1.3041         -1.7726       4296.4811     -42581.9126        301.9451     117731.1667

INFO:        440          1.1000     -31118.3372     -38193.6091       7075.2719         13.5005          6.2493         23.1028          1.3440          9.7865          1.9973         -2.5962       4242.6469     -42476.1396        300.0159     117731.1667

INFO:        450          1.1250     -31117.8311     -38204.5087       7086.6776         13.5009         11.5526         21.8649          1.9724          8.5501          0.7952         -3.4086       4194.8563     -42440.6917        300.4995     117731.1667

INFO:        460          1.1500     -31120.4109     -38274.1366       7153.7257         13.5005         15.2025         16.7961          1.7390          9.1485          1.5832         -3.3997       4211.1629     -42526.3690        303.3426     117731.1667

INFO:        470          1.1750     -31138.1244     -38223.3687       7085.2443         13.4905          6.9768         27.7224          1.5381          9.1622          1.4340         -3.1064       4218.0129     -42485.1086        300.4388     117731.1667

INFO:        480          1.2000     -31142.7338     -38295.5930       7152.8591         13.5167          7.0476         29.6799          2.0941         10.0537          1.5564         -3.0864       4220.0196     -42562.9580        303.3059     117731.1667

INFO:        490          1.2250     -31144.4572     -38293.6716       7149.2144         13.5209         11.9182         24.8133          1.1244          8.2643          1.5735         -2.0364       4282.5383     -42621.8672        303.1513     117731.1667

INFO:        500          1.2500     -31135.7926     -38196.1897       7060.3971         13.5477          8.0210         22.2182          2.0870          8.7037          0.9192         -1.8259       4322.1379     -42558.4510        299.3852     117731.1667

INFO:        510          1.2750     -31137.0170     -38254.0314       7117.0144         13.4904          8.5527         17.9887          0.9300          7.1896          0.7630         -1.2222       4302.2985     -42590.5319        301.7859     117731.1667

INFO:        520          1.3000     -31143.9006     -38302.6355       7158.7349         13.5210          7.7943         23.6351          1.8329          9.2001          2.8899         -1.8094       4217.0251     -42563.2035        303.5550     117731.1667

INFO:        530          1.3250     -31133.6629     -38255.2677       7121.6048         13.4751         12.2042         25.5213          1.3635         11.5253          1.6197         -2.6498       4190.8117     -42495.6636        301.9806     117731.1667

INFO:        540          1.3500     -31133.6608     -38272.0385       7138.3777         13.5111         11.3644         25.6578          1.3809          7.5528          2.6662         -3.2150       4235.0041     -42552.4498        302.6918     117731.1667

INFO:        550          1.3750     -31139.8156     -38220.5776       7080.7621         13.5389         12.7201         21.9985          1.1482          8.6812          5.2441         -2.1140       4250.3082     -42518.5639        300.2487     117731.1667

INFO:        560          1.4000     -31142.6705     -38165.9385       7023.2680         13.5486          6.5448         26.2053          1.4222          7.6830          0.8234         -1.0017       4321.6556     -42529.2710        297.8108     117731.1667

INFO:        570          1.4250     -31141.7975     -38255.0772       7113.2798         13.5237          8.4470         23.4927          1.1825          6.9332          4.2281         -1.2652       4178.0998     -42476.1954        301.6276     117731.1667

INFO:        580          1.4500     -31129.3194     -38197.4024       7068.0831         13.4947          9.4021         18.6568          1.4350          6.6518          0.8360         -0.7778       4135.2000     -42368.8062        299.7111     117731.1667

