INFO:       STEP            TIME       TOTAL_ENE   POTENTIAL_ENE     KINETIC_ENE            RMSG            BOND           ANGLE    UREY-BRADLEY        DIHEDRAL        IMPROPER            CMAP         VDWAALS           ELECT     TEMPERATURE          VOLUME
 --------------- --------------- --------------- --------------- ---------------
INFO:         10          0.0250     -31488.3229     -38494.6339       7006.3109         13.5741          5.9691         19.3715          1.0496         10.8910          0.4009         -1.4610       4192.5843     -42723.4394        297.0917     117731.1667

INFO:         20          0.0500     -31498.8375     -38420.2350       6921.3975         13.5082          5.3463         21.6533          1.9769          9.9935          1.2075         -1.4445       4193.3179     -42652.2860        293.4911     117731.1667

INFO:         30          0.0750     -31500.6017     -38586.5664       7085.9647         13.5504          5.4176         27.9621          1.2597         10.5359          1.1140         -0.9425       4240.3328     -42872.2460        300.4693     117731.1667

INFO:         40          0.1000     -31498.5793     -38470.0300       6971.4506         13.5619          5.9384         17.9551          1.6387          9.2308          0.8934         -1.8492       4302.2439     -42806.0810        295.6135     117731.1667

INFO:         50          0.1250     -31492.8728     -38480.8814       6988.0086         13.5440         11.0871         22.7455          1.2274          9.6046          0.7450         -2.0507       4251.4553     -42775.6958        296.3156     117731.1667

INFO:         60          0.1500     -31501.0214     -38519.9743       7018.9529         13.5594          7.3741         17.4703          0.6139         11.5513          2.3116         -1.3649       4216.8608     -42774.7914        297.6278     117731.1667

INFO:         70          0.1750     -31498.5088     -38517.6494       7019.1406         13.4870          4.3338         26.7609          1.5874         10.8519          0.5647         -1.0078       4089.0795     -42649.8199        297.6357     117731.1667

INFO:         80          0.2000     -31494.2817     -38426.4623       6932.1806         13.4998          6.4665         21.3319          0.7191          9.5991          0.6997         -1.7518       4172.1563     -42635.6831        293.9483     117731.1667

INFO:         90          0.2250     -31500.7928     -38504.7309       7003.9381         13.5273          3.4288         21.0157          1.1263         11.5695          1.7350         -1.6952       4262.6591     -42804.5700        296.9911     117731.1667

